timestep,action,price,current_amt,qty,order_qty,is_order,reward,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,reward_log
316,0.70907336,47450.0,74840316.0,1439.0,336.0,True,0.6970000000000001,-30.7952474758274,-11.116014251781472,-1.4553355370429133,31.179799566708468,1.0,-10.774209026128267,-0.01,87.09475340678766,1.0,0.38455209088107006,0.001477710215486483,2.878,0.07949131199556136,-8.077958349910816,-6.394838490620385,buy
317,-0.32657146,47650.0,75091420.0,970.0,469.0,True,0.6970000000000001,-10.399362824710682,-10.817790973871734,0.33551969502640794,9.04301612091949,1.0,-12.027410926365796,-0.01,85.88851036164851,1.0,-1.356346703791192,-0.01,-10.185,-0.01,-7.9137807370533295,-6.255465080782,sell
318,-0.41106075,46600.0,74042468.0,572.0,398.0,True,0.6970000000000001,-40.44992090973909,-12.063577197149645,-1.396899938767971,40.06365609749648,1.0,-12.403244655581949,-0.01,85.53503799200303,1.0,-0.38626481224261733,-0.01,-2.8600000000000003,-0.01,-8.65219634258428,-6.8552859606918775,sell
319,0.21347944,46100.0,73755035.0,791.0,219.0,True,0.6970000000000001,-65.31341986061297,-12.404946555819478,-0.3882001880326301,64.02645687564522,1.0,-13.53226247030879,-0.01,84.45968744024577,1.0,-1.2869629849677382,-0.01,-9.492,-0.01,-8.874500080015133,-7.043149064955571,buy
320,0.094191946,44900.0,72805338.0,869.0,78.0,True,0.6970000000000001,-51.202653486639925,-13.532852731591449,-1.2876368372681268,51.91880976627975,1.0,-12.913612826603327,-0.01,85.05150345246643,1.0,0.7161562796398253,0.00511566833968613,5.214,0.23803751744521084,-9.559025082856778,-7.603593522618098,buy
321,-0.6817642,45500.0,73282510.0,277.0,592.0,True,0.6970000000000001,-46.228599337043114,-12.966140142517816,0.6554079867055902,46.05850418064086,1.0,-13.114180522565322,-0.01,84.87106098011805,1.0,-0.17009515640225753,-0.01,-1.2465000000000002,-0.01,-9.222008349551118,-7.326071278649248,sell
322,0.29168934,45050.0,73155353.0,669.0,392.0,True,0.6970000000000001,-83.1605795161765,-13.117157957244654,-0.17351616367943729,82.70333341417218,1.0,-13.514426365795723,-0.01,84.4931764964583,1.0,-0.45724610200431953,-0.01,-3.345,-0.01,-9.336925080858002,-7.428142911888563,buy
323,0.3461903,44550.0,72818739.0,1003.0,334.0,True,0.6970000000000001,-59.716618413419454,-13.516937054631828,-0.46013584269082813,59.02792755322755,1.0,-14.112538004750594,-0.01,83.9174262170741,1.0,-0.6886908601919075,-0.01,-5.015000000000001,-0.01,-9.581719384837179,-7.635728541659654,buy
324,0.08064583,44050.0,72316922.0,1054.0,51.0,True,0.6970000000000001,-36.8465444039068,-14.11291923990499,-0.6891316807889244,39.46999676820958,1.0,-11.859712589073634,-0.01,86.08975073829666,1.0,2.623452364302784,0.0665099950031498,18.972,0.972658999127536,-9.961549676006006,-7.953045430359211,buy
325,-0.6567372,45850.0,74162026.0,362.0,692.0,True,0.6970000000000001,-34.19506986207184,-11.92158432304038,2.5514139000550937,33.853385561268084,1.0,-12.222534441805227,-0.01,85.758234788964,1.0,-0.3416843008037564,-0.01,-2.5340000000000003,-0.01,-8.637728999754746,-6.911575071826393,sell
326,0.85398924,45150.0,73901659.0,1449.0,1087.0,True,0.6970000000000001,-77.79052044775584,-12.230808788598575,-0.351078596477394,78.47676755893369,1.0,-11.628495249406177,-0.01,86.33662102966359,1.0,0.6862471111778424,0.0046982793695372616,5.0715,0.2267873123426999,-8.842668883579556,-7.086675740677644,buy
327,-0.15086205,45500.0,74392521.0,1231.0,218.0,True,0.6970000000000001,-9.513059781242529,-11.647837292161519,0.6642097168617013,10.588635644574275,1.0,-10.697542755344418,-0.01,87.23850375628349,1.0,1.0755758633317454,0.011501975027306766,8.0015,0.47283412281514714,-8.511775516392017,-6.812903683271198,sell
328,0.3562435,46150.0,75191747.0,1372.0,141.0,True,0.6970000000000001,-21.813712967194647,-10.698637767220903,1.0743364914330569,23.8208481385586,1.0,-8.906238717339669,-0.01,88.98061280323279,1.0,2.007135171363953,0.03948522661620768,15.092,0.8974786941445914,-7.963302413258812,-6.368513278612754,buy
329,-0.12453826,47250.0,76687759.0,1202.0,170.0,True,0.6970000000000001,-13.510720797589663,-8.921901425178147,1.9895960124453553,13.745830027995,1.0,-8.707768408551068,-0.01,89.1723747041502,1.0,0.23510923040533757,0.00055261075661861,1.8030000000000002,0.03198538143863561,-6.908731877006288,-5.529258840051161,sell
330,-0.34118906,47400.0,76836147.0,792.0,410.0,True,0.6970000000000001,-25.548743704976435,-8.74566864608076,0.19349633101157643,25.651820190578974,1.0,-8.651606888361044,-0.01,89.22406395242608,1.0,0.10307648560253807,0.00010624197476338804,0.792,0.006253008063186849,-6.801839704413417,-5.435610027312231,sell
331,0.31437773,47500.0,76913601.0,1051.0,259.0,True,0.6970000000000001,-52.12097243762106,-8.65368052256532,0.10080411762448213,50.68618329025037,1.0,-9.96430760095012,-0.01,87.95832209493538,1.0,-1.434789147370697,-0.01,-11.0355,-0.01,-6.73330725688097,-5.372771708679154,buy
332,0.27801612,46450.0,75808990.0,1212.0,161.0,True,0.6970000000000001,-36.664192851924845,-9.965570071258908,-1.4361712176237855,36.50431735430906,1.0,-10.109513064133017,-0.01,87.81758890366663,1.0,-0.1598754976157841,-0.01,-1.2120000000000002,-0.01,-7.526042787587093,-6.01912275382934,buy
333,0.0803114,46350.0,75687575.0,1245.0,33.0,True,0.6970000000000001,-26.93689758958667,-10.10976840855107,-0.16015910514043255,25.867696997547622,1.0,-11.070875296912114,-0.01,86.88529643832939,1.0,-1.0692005920390502,-0.01,-8.092500000000001,-0.01,-7.641962837427735,-6.120375382832797,buy
334,0.42105448,45700.0,74877253.0,1410.0,165.0,True,0.6970000000000001,-26.472079466147513,-11.072146080760096,-1.0706142983177886,24.58899756409109,1.0,-12.746730403800473,-0.01,85.25416405058236,1.0,-1.883081902056423,-0.01,-14.100000000000001,-0.01,-8.229856633656224,-6.604844966558511,buy
335,-0.38156998,44700.0,73427767.0,872.0,538.0,True,0.6970000000000001,-15.826238978077894,-12.793625890736344,-1.9358162084284796,15.826238978077894,1.0,-12.793625890736344,-0.01,85.2072685636465,1.0,0.0,0,0.0,0,-9.323884786032016,-7.501031747940187,sell
336,0.20248932,44700.0,73426784.0,1027.0,155.0,True,0.6970000000000001,-46.61910391473569,-12.794793349168646,-0.0013387306194399184,46.968769235771674,1.0,-12.489866983372922,-0.01,85.49984679122458,1.0,0.34966532103598597,0.001221911225141259,2.5675000000000003,0.06379476885912982,-9.343363837478972,-7.52572491425297,buy
337,0.4809588,44950.0,73681660.0,1321.0,294.0,True,0.6970000000000001,-36.64015027540904,-12.49209026128266,0.34711584263311873,37.267644281380136,1.0,-11.942983372921615,-0.01,86.03107744997642,1.0,0.6274940059710924,0.003929745536607299,4.6235,0.19246390282455883,-9.170747804751617,-7.376322301169348,buy
338,0.6081897,45300.0,74142780.0,1512.0,191.0,True,0.6970000000000001,-22.72826100823461,-11.944441805225653,0.6258273768533446,18.24178235178283,1.0,-15.895035629453682,-0.01,82.17741517555525,1.0,-4.486478656451781,-0.01,-33.264,-0.01,-8.821102773769073,-7.086281603128826,buy
339,0.3361112,43100.0,70816111.0,1556.0,44.0,True,0.6970000000000001,-10.270426870964375,-15.895355106888362,-4.486841469931394,12.247942976021315,1.0,-14.232172209026128,-0.01,83.80002814875562,1.0,1.977516105056941,0.03835094200960176,14.004000000000001,0.8592992747090763,-11.110831530706488,-8.943496777181247,buy
340,0.26543072,44000.0,72216374.0,1578.0,22.0,True,0.6970000000000001,-3.760882887228868,-14.232334916864609,1.9773226462548896,3.323862883981405,1.0,-14.6071567695962,-0.01,83.43398813201382,1.0,-0.437020003247463,-0.01,-3.156,-0.01,-10.114488043730551,-8.14742534083806,buy
341,-0.7596924,43800.0,71814614.0,380.0,1198.0,True,0.6970000000000001,-4.729639292053074,-14.709484560570072,-0.5563281258070365,4.623811249866563,1.0,-14.799745843230403,-0.01,83.25034360220789,1.0,-0.10582804218651094,-0.01,-0.76,-0.01,-10.406782039479546,-8.396772001731717,sell
342,0.15800545,43600.0,71737382.0,579.0,199.0,True,0.6970000000000001,-76.63845968732771,-14.801209026128264,-0.10754357044932387,77.082370506376,1.0,-14.423002375296912,-0.01,83.60248957461364,1.0,0.4439108190482892,0.0019686278579625904,3.1845000000000003,0.09643786737626159,-10.47789035735736,-8.464820632710076,buy
343,0.45748392,44150.0,72052817.0,1060.0,481.0,True,0.6970000000000001,-64.44677894713247,-14.426583135391924,0.43970798934368693,64.29966464346826,1.0,-14.552473871733968,-0.01,83.47749035009072,1.0,-0.14711430366421344,-0.01,-1.06,-0.01,-10.239309880212012,-8.261035848484267,buy
344,-0.6946353,44050.0,71893581.0,324.0,736.0,True,0.6970000000000001,-35.4168206914103,-14.615699524940617,-0.22099899300259143,35.34922077591854,1.0,-14.67341923990499,-0.01,83.3632533897909,1.0,-0.06759991549175996,-0.01,-0.48600000000000004,-0.01,-10.340277179543913,-8.3538348924223,sell
345,0.60716534,43900.0,71840019.0,1120.0,796.0,True,0.6970000000000001,-80.3734912022257,-14.679312351543944,-0.07450178340678286,79.82783433094897,1.0,-15.14487054631829,-0.01,82.90745503507706,1.0,-0.5456568712767184,-0.01,-3.9200000000000004,-0.01,-10.409509739519876,-8.419989120592959,buy
346,0.41104645,43550.0,71446704.0,1333.0,213.0,True,0.6970000000000001,-32.88420483296364,-15.146432304038004,-0.5474873273627614,31.951336047302092,1.0,-15.938004750593823,-0.01,82.1366821903722,1.0,-0.9328687856615472,-0.01,-6.665000000000001,-0.01,-10.72542601814989,-8.689441671785852,buy
347,-0.102923654,43050.0,70770519.0,1196.0,137.0,True,0.6970000000000001,-20.61334277925543,-15.949502375296913,-0.946418745922835,19.76835816073087,1.0,-16.659716152019,-0.01,81.43733214851767,1.0,-0.8449846185245582,-0.01,-5.98,-0.01,-11.206252265831756,-9.095925869646162,sell
348,-0.038088035,42550.0,70169374.0,1151.0,45.0,True,0.6970000000000001,-30.711261280986225,-16.6634513064133,-0.8494285593694741,28.168773157891383,1.0,-18.782273159144893,-0.01,79.38409535606084,1.0,-2.542488123094842,-0.01,-17.840500000000002,-0.01,-11.658261749096177,-9.479738273579963,sell
349,0.34481058,41000.0,68384296.0,1328.0,177.0,True,0.6970000000000001,-32.74701296323379,-18.78349643705463,-2.5439559999494934,32.74701296323379,1.0,-18.78349643705463,-0.01,79.38287207815111,1.0,0.0,0,0.0,0,-12.911240397937725,-10.523452573682723,buy
350,0.40660962,41000.0,68383499.0,1465.0,137.0,True,0.6970000000000001,-19.602594139449796,-18.78444299287411,-0.0011654722598884398,20.459526014199287,1.0,-18.088480997624703,-0.01,80.05999842992449,1.0,0.8569318747494917,0.007316426064204462,5.86,0.2906427495376003,-12.9173429618158,-10.539769013701807,buy
351,0.5384862,41400.0,68968870.0,1572.0,107.0,True,0.6970000000000001,-9.272337760897551,-18.089228028503562,0.8560120622081651,11.437662493635669,1.0,-16.315593824228028,-0.01,81.79039902013692,1.0,2.1653247327381178,0.04580412793846167,14.934000000000001,0.8924977562995354,-12.45538443642306,-10.152796974545582,buy
352,-0.8538842,42350.0,70368952.0,230.0,1342.0,True,0.6970000000000001,-3.358138244109263,-16.426422802850357,2.0300202105674634,3.3744806787670933,1.0,-16.4127648456057,-0.01,81.69099186280218,1.0,0.016342434657830345,2.6707481389776078e-06,0.115,0.00013224125535427067,-11.453869938716824,-9.344588696114247,sell
353,-0.0131212445,42400.0,70380244.0,227.0,3.0,True,0.6970000000000001,-86.22332758344902,-16.41301187648456,0.016046849752714806,86.14269416024008,1.0,-16.480410926365796,-0.01,81.6345264618274,1.0,-0.08063342320893346,-0.01,-0.5675,-0.01,-11.475348894754731,-9.348892849092426,sell
354,0.44747913,42150.0,70319638.0,871.0,644.0,True,0.6970000000000001,-85.76013746130235,-16.48499049881235,-0.08611223342732371,88.23739708542044,1.0,-14.416106888361044,-0.01,83.60938506154952,1.0,2.477259624118088,0.05952306285742526,17.42,0.9519043720013264,-11.54079427613237,-9.413121976494855,buy
355,-0.5476346,44150.0,72027132.0,395.0,476.0,True,0.6970000000000001,-45.748014231813876,-14.457087885985748,2.428189405639432,45.55607267290244,1.0,-14.62128028503563,-0.01,83.4198646165744,1.0,-0.1919415589114391,-0.01,-1.3825,-0.01,-10.29265028202964,-8.41036342210017,sell
356,-0.09715917,43800.0,71886150.0,357.0,38.0,True,0.6970000000000001,-76.00730513607012,-14.624524940617578,-0.19573457402135627,75.98247420549447,1.0,-14.645724465558194,-0.01,83.39765657200888,1.0,-0.024830930575639395,-0.01,-0.17850000000000002,-0.01,-10.40757280593323,-8.51494053524781,sell
357,-0.39446703,43750.0,71858244.0,217.0,140.0,True,0.6970000000000001,-78.14878109343734,-14.657667458432305,-0.03881971701085675,78.2242769544272,1.0,-14.59323752969121,-0.01,83.43896282809054,1.0,0.07549586098986777,5.699462601060912e-05,0.5425000000000001,0.0029387359370497412,-10.45243813921574,-8.561077298850055,sell
358,-0.34901917,44000.0,71907076.0,142.0,75.0,True,0.6970000000000001,-86.6976292935853,-14.59967220902613,0.06795601629229905,86.70750314800263,1.0,-14.591239904988123,-0.01,83.43872431683656,1.0,0.009873854417331612,9.749295353245202e-07,0.07100000000000001,5.0408729437290134e-05,-10.408939130025127,-8.5136098075031,sell
359,0.35562065,44050.0,71910868.0,671.0,529.0,True,0.6970000000000001,-91.25176498624418,-14.595168646080761,0.0052734726690875314,91.48503987871246,1.0,-14.395940617577196,-0.01,83.62284292446216,1.0,0.23327489246827057,0.0005440237199648701,1.6775000000000002,0.027747818806907243,-10.419398674707997,-8.510325515799169,buy
